movieId,title,genres,year,title_text,year_text,genres_text,tags,content_features
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,2005,fantastic four,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,superhero comic book jessica alba heroine in tight suit chris evans sexy female scientist,fantastic four year_2005 decade_2000s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi superhero comic book jessica alba heroine in tight suit chris evans sexy female scientist
34162,Wedding Crashers (2005),Comedy|Romance,2005,wedding crashers,year_2005 decade_2000s,Comedy Comedy Comedy Romance Romance Romance,,wedding crashers year_2005 decade_2000s Comedy Comedy Comedy Romance Romance Romance
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,2005,island the,year_2005 decade_2000s,Action Action Action SciFi SciFi SciFi Thriller Thriller Thriller,,island the year_2005 decade_2000s Action Action Action SciFi SciFi SciFi Thriller Thriller Thriller
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,2005,devil s rejects the,year_2005 decade_2000s,Action Action Action Crime Crime Crime Horror Horror Horror,rob zombie,devil s rejects the year_2005 decade_2000s Action Action Action Crime Crime Crime Horror Horror Horror rob zombie
34332,Sky High (2005),Action|Adventure|Children|Comedy,2005,sky high,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure Children Children Children Comedy Comedy Comedy,,sky high year_2005 decade_2000s Action Action Action Adventure Adventure Adventure Children Children Children Comedy Comedy Comedy
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,2005,stealth,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi Thriller Thriller Thriller,,stealth year_2005 decade_2000s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi Thriller Thriller Thriller
34338,"Aristocrats, The (2005)",Comedy|Documentary,2005,aristocrats the,year_2005 decade_2000s,Comedy Comedy Comedy Documentary Documentary Documentary,,aristocrats the year_2005 decade_2000s Comedy Comedy Comedy Documentary Documentary Documentary
34405,Serenity (2005),Action|Adventure|Sci-Fi,2005,serenity,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,predictable,serenity year_2005 decade_2000s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi predictable
34437,Broken Flowers (2005),Comedy|Drama,2005,broken flowers,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama,,broken flowers year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,2005,dukes of hazzard the,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy,,dukes of hazzard the year_2005 decade_2000s Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy
34534,Four Brothers (2005),Action|Crime|Drama,2005,four brothers,year_2005 decade_2000s,Action Action Action Crime Crime Crime Drama Drama Drama,,four brothers year_2005 decade_2000s Action Action Action Crime Crime Crime Drama Drama Drama
34542,Grizzly Man (2005),Documentary,2005,grizzly man,year_2005 decade_2000s,Documentary Documentary Documentary,animal movie,grizzly man year_2005 decade_2000s Documentary Documentary Documentary animal movie
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,2005,40 year old virgin the,year_2005 decade_2000s,Comedy Comedy Comedy Romance Romance Romance,steve carell hilarious classic,40 year old virgin the year_2005 decade_2000s Comedy Comedy Comedy Romance Romance Romance steve carell hilarious classic
35957,Red Eye (2005),Horror|Thriller,2005,red eye,year_2005 decade_2000s,Horror Horror Horror Thriller Thriller Thriller,,red eye year_2005 decade_2000s Horror Horror Horror Thriller Thriller Thriller
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,2005,brothers grimm the,year_2005 decade_2000s,Comedy Comedy Comedy Fantasy Fantasy Fantasy Horror Horror Horror Thriller Thriller Thriller,,brothers grimm the year_2005 decade_2000s Comedy Comedy Comedy Fantasy Fantasy Fantasy Horror Horror Horror Thriller Thriller Thriller
36517,"Constant Gardener, The (2005)",Drama|Thriller,2005,constant gardener the,year_2005 decade_2000s,Drama Drama Drama Thriller Thriller Thriller,business politics africa,constant gardener the year_2005 decade_2000s Drama Drama Drama Thriller Thriller Thriller business politics africa
36519,Transporter 2 (2005),Action|Crime|Thriller,2005,transporter 2,year_2005 decade_2000s,Action Action Action Crime Crime Crime Thriller Thriller Thriller,,transporter 2 year_2005 decade_2000s Action Action Action Crime Crime Crime Thriller Thriller Thriller
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,2005,just like heaven,year_2005 decade_2000s,Comedy Comedy Comedy Fantasy Fantasy Fantasy Romance Romance Romance,,just like heaven year_2005 decade_2000s Comedy Comedy Comedy Fantasy Fantasy Fantasy Romance Romance Romance
36527,Proof (2005),Drama,2005,proof,year_2005 decade_2000s,Drama Drama Drama,mathematics,proof year_2005 decade_2000s Drama Drama Drama mathematics
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,2005,lord of war,year_2005 decade_2000s,Action Action Action Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller War War War,,lord of war year_2005 decade_2000s Action Action Action Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller War War War
36535,Everything Is Illuminated (2005),Comedy|Drama,2005,everything is illuminated,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama,,everything is illuminated year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,2005,family guy presents stewie griffin the untold story,year_2005 decade_2000s,Adventure Adventure Adventure Animation Animation Animation Comedy Comedy Comedy,,family guy presents stewie griffin the untold story year_2005 decade_2000s Adventure Adventure Adventure Animation Animation Animation Comedy Comedy Comedy
37380,Doom (2005),Action|Horror|Sci-Fi,2005,doom,year_2005 decade_2000s,Action Action Action Horror Horror Horror SciFi SciFi SciFi,,doom year_2005 decade_2000s Action Action Action Horror Horror Horror SciFi SciFi SciFi
37382,Domino (2005),Crime|Drama|Thriller,2005,domino,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,domino year_2005 decade_2000s Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
37384,Waiting... (2005),Comedy,2005,waiting,year_2005 decade_2000s,Comedy Comedy Comedy,,waiting year_2005 decade_2000s Comedy Comedy Comedy
37386,Aeon Flux (2005),Action|Sci-Fi,2005,aeon flux,year_2005 decade_2000s,Action Action Action SciFi SciFi SciFi,,aeon flux year_2005 decade_2000s Action Action Action SciFi SciFi SciFi
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,2005,exorcism of emily rose the,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama Horror Horror Horror Thriller Thriller Thriller,,exorcism of emily rose the year_2005 decade_2000s Crime Crime Crime Drama Drama Drama Horror Horror Horror Thriller Thriller Thriller
37727,Flightplan (2005),Action|Drama|Thriller,2005,flightplan,year_2005 decade_2000s,Action Action Action Drama Drama Drama Thriller Thriller Thriller,,flightplan year_2005 decade_2000s Action Action Action Drama Drama Drama Thriller Thriller Thriller
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,2005,corpse bride,year_2005 decade_2000s,Animation Animation Animation Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance,animation 06 oscar nominated best movie animation tim burton gothic helena bonham carter visually appealing,corpse bride year_2005 decade_2000s Animation Animation Animation Comedy Comedy Comedy Fantasy Fantasy Fantasy Musical Musical Musical Romance Romance Romance animation 06 oscar nominated best movie animation tim burton gothic helena bonham carter visually appealing
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,2005,green street hooligans a k a hooligans,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama,,green street hooligans a k a hooligans year_2005 decade_2000s Crime Crime Crime Drama Drama Drama
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,2005,history of violence a,year_2005 decade_2000s,Action Action Action Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,history of violence a year_2005 decade_2000s Action Action Action Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
37739,"Greatest Game Ever Played, The (2005)",Drama,2005,greatest game ever played the,year_2005 decade_2000s,Drama Drama Drama,,greatest game ever played the year_2005 decade_2000s Drama Drama Drama
37741,Capote (2005),Crime|Drama,2005,capote,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama,,capote year_2005 decade_2000s Crime Crime Crime Drama Drama Drama
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,2004,final fantasy vii advent children,year_2004 decade_2000s,Action Action Action Adventure Adventure Adventure Animation Animation Animation Fantasy Fantasy Fantasy SciFi SciFi SciFi,,final fantasy vii advent children year_2004 decade_2000s Action Action Action Adventure Adventure Adventure Animation Animation Animation Fantasy Fantasy Fantasy SciFi SciFi SciFi
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,2005,mirrormask,year_2005 decade_2000s,Adventure Adventure Adventure Children Children Children Drama Drama Drama Fantasy Fantasy Fantasy,,mirrormask year_2005 decade_2000s Adventure Adventure Adventure Children Children Children Drama Drama Drama Fantasy Fantasy Fantasy
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,2005,wallace gromit in the curse of the were rabbit,year_2005 decade_2000s,Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy,06 oscar nominated best movie animation aardman,wallace gromit in the curse of the were rabbit year_2005 decade_2000s Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy 06 oscar nominated best movie animation aardman
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,2005,kiss kiss bang bang,year_2005 decade_2000s,Comedy Comedy Comedy Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller,black comedy witty clever robert downey jr good dialogue,kiss kiss bang bang year_2005 decade_2000s Comedy Comedy Comedy Crime Crime Crime Mystery Mystery Mystery Thriller Thriller Thriller black comedy witty clever robert downey jr good dialogue
38886,"Squid and the Whale, The (2005)",Comedy|Drama,2005,squid and the whale the,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama,divorce,squid and the whale the year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama divorce
39183,Brokeback Mountain (2005),Drama|Romance,2005,brokeback mountain,year_2005 decade_2000s,Drama Drama Drama Romance Romance Romance,,brokeback mountain year_2005 decade_2000s Drama Drama Drama Romance Romance Romance
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,2005,good night and good luck,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama,journalism,good night and good luck year_2005 decade_2000s Crime Crime Crime Drama Drama Drama journalism
39381,"Proposition, The (2005)",Crime|Drama|Western,2005,proposition the,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama Western Western Western,,proposition the year_2005 decade_2000s Crime Crime Crime Drama Drama Drama Western Western Western
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,2005,fog the,year_2005 decade_2000s,Action Action Action Horror Horror Horror Mystery Mystery Mystery Thriller Thriller Thriller,,fog the year_2005 decade_2000s Action Action Action Horror Horror Horror Mystery Mystery Mystery Thriller Thriller Thriller
39414,Shopgirl (2005),Comedy|Drama|Romance,2005,shopgirl,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,,shopgirl year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,2005,legend of zorro the,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure Drama Drama Drama Western Western Western,,legend of zorro the year_2005 decade_2000s Action Action Action Adventure Adventure Adventure Drama Drama Drama Western Western Western
39444,"Weather Man, The (2005)",Comedy|Drama,2005,weather man the,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama,,weather man the year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama
39446,Saw II (2005),Horror|Thriller,2005,saw ii,year_2005 decade_2000s,Horror Horror Horror Thriller Thriller Thriller,,saw ii year_2005 decade_2000s Horror Horror Horror Thriller Thriller Thriller
39449,Prime (2005),Comedy|Drama|Romance,2005,prime,year_2005 decade_2000s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,,prime year_2005 decade_2000s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,2005,american pie presents band camp american pie 4 band camp,year_2005 decade_2000s,Comedy Comedy Comedy,,american pie presents band camp american pie 4 band camp year_2005 decade_2000s Comedy Comedy Comedy
40148,Revolver (2005),Crime|Drama|Thriller,2005,revolver,year_2005 decade_2000s,Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,revolver year_2005 decade_2000s Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
40278,Jarhead (2005),Action|Drama|War,2005,jarhead,year_2005 decade_2000s,Action Action Action Drama Drama Drama War War War,jake gyllenhaal,jarhead year_2005 decade_2000s Action Action Action Drama Drama Drama War War War jake gyllenhaal
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005,chicken little,year_2005 decade_2000s,Action Action Action Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy SciFi SciFi SciFi,,chicken little year_2005 decade_2000s Action Action Action Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy SciFi SciFi SciFi
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,2005,joyeux no l merry christmas,year_2005 decade_2000s,Drama Drama Drama War War War,,joyeux no l merry christmas year_2005 decade_2000s Drama Drama Drama War War War
40581,Just Friends (2005),Comedy|Romance,2005,just friends,year_2005 decade_2000s,Comedy Comedy Comedy Romance Romance Romance,,just friends year_2005 decade_2000s Comedy Comedy Comedy Romance Romance Romance
40583,Syriana (2005),Drama|Thriller,2005,syriana,year_2005 decade_2000s,Drama Drama Drama Thriller Thriller Thriller,,syriana year_2005 decade_2000s Drama Drama Drama Thriller Thriller Thriller
40629,Pride & Prejudice (2005),Drama|Romance,2005,pride prejudice,year_2005 decade_2000s,Drama Drama Drama Romance Romance Romance,,pride prejudice year_2005 decade_2000s Drama Drama Drama Romance Romance Romance
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,2005,descent the,year_2005 decade_2000s,Adventure Adventure Adventure Drama Drama Drama Horror Horror Horror Thriller Thriller Thriller,,descent the year_2005 decade_2000s Adventure Adventure Adventure Drama Drama Drama Horror Horror Horror Thriller Thriller Thriller
